UserID,action,horreur,policier,romantique,dessin_anime,age,bac,sexe
1521,0,1,1,1,0,25,7,0
1522,1,1,0,1,0,35,20,1
1523,1,0,0,1,0,25,17,1
1524,1,1,1,1,1,18,4,1
1525,0,0,1,1,1,25,16,0
1526,1,0,0,1,0,56,17,1
1527,1,1,1,1,0,18,10,1
1528,1,1,0,1,0,25,15,1
1529,1,1,0,0,0,18,4,1
1530,1,1,1,1,0,25,4,1
1531,1,1,0,1,0,45,17,1
1532,0,0,0,1,0,18,14,1
1533,1,1,0,1,0,45,1,1
1534,0,0,0,1,0,50,12,1
1535,1,0,0,1,1,18,20,0
1536,1,1,0,1,1,35,3,0
1537,1,1,0,1,0,18,20,1
1538,1,0,0,1,1,25,3,1
1539,1,1,1,1,0,25,3,1
1540,1,1,1,1,0,45,0,1
1541,1,1,0,1,0,56,17,1
1542,1,1,0,1,0,18,17,1
1543,1,1,0,1,0,25,11,1
1544,1,1,0,1,1,25,12,1
1545,1,1,0,1,0,25,20,1
1546,1,1,1,1,0,25,4,1
1547,1,0,0,1,0,56,13,1
1548,1,0,0,1,0,35,1,1
1549,1,1,0,1,0,35,6,1
1550,0,1,0,1,0,18,4,1
1551,1,1,1,1,0,25,11,1
1552,1,0,0,1,0,45,20,1
1553,0,0,0,1,1,25,15,0
1554,1,1,1,1,0,35,12,0
1555,1,1,0,1,0,18,0,0
1556,1,1,1,1,0,18,4,1
1557,1,1,0,1,1,18,4,0
1558,1,1,0,1,0,18,6,1
1559,1,1,1,1,1,35,8,1
1560,1,1,0,1,0,25,3,0
1561,0,0,0,1,0,18,4,0
1562,0,1,0,0,0,18,20,1
1563,1,1,0,1,1,1,10,0
1564,1,1,0,1,0,50,1,1
1565,0,0,0,1,0,45,17,1
1566,1,0,0,1,0,35,16,1
1567,1,1,1,1,0,25,12,1
1568,1,1,0,1,1,1,10,0
1569,0,0,0,1,0,56,13,0
1570,1,1,1,1,0,18,17,1
1571,1,1,1,1,0,25,20,1
1572,1,1,0,1,0,25,3,0
1573,1,1,1,1,1,1,0,1
1574,1,1,0,1,1,25,6,1
1575,1,0,0,1,0,50,7,0
1576,0,0,0,1,0,45,9,0
1577,1,1,0,1,0,56,0,1
1578,1,1,0,1,0,18,4,1
1579,1,1,0,1,0,25,0,1
1580,1,1,1,1,0,18,4,0
1581,1,0,0,1,0,18,4,0
1582,1,1,1,1,0,18,0,1
1583,1,1,0,1,0,35,6,1
1584,1,1,1,1,0,25,19,1
1585,1,1,1,1,0,56,20,1
1586,1,1,1,1,1,45,7,1
1587,1,1,0,1,0,25,3,0
1588,1,1,0,1,1,25,11,1
1589,1,1,0,1,0,25,0,1
1590,1,0,0,1,0,35,1,1
1591,1,1,0,1,0,50,7,1
1592,1,1,1,1,0,35,7,1
1593,1,1,1,1,0,25,16,1
1594,1,1,1,1,1,35,20,0
1595,1,1,0,1,0,35,1,1
1596,1,1,0,1,1,18,5,0
1597,1,1,1,1,1,25,12,1
1598,1,1,0,1,0,35,13,1
1599,1,1,0,1,1,25,0,1
1600,1,1,1,1,0,35,7,1
1601,1,1,1,1,0,25,12,1
1602,1,1,0,1,0,25,7,0
1603,1,1,1,1,0,25,0,0
1604,0,0,1,1,0,25,11,1
1605,1,0,0,1,0,18,0,0
1606,1,1,1,1,0,35,3,0
1607,1,1,1,1,0,45,1,1
1608,0,1,0,1,0,25,11,1
1609,1,1,0,1,0,35,9,0
1610,1,1,1,1,0,25,11,1
1611,1,1,1,1,1,25,0,1
1612,1,0,0,0,0,25,17,1
1613,1,1,1,1,1,18,20,1
1614,1,1,0,1,0,35,0,1
1615,0,1,0,1,0,45,7,0
1616,1,1,0,1,0,25,0,1
1617,1,1,0,1,0,25,12,1
1618,1,0,0,1,0,50,0,1
1619,1,0,0,1,0,50,3,1
1620,1,1,1,1,0,25,20,1
1621,1,1,0,1,0,25,4,1
1622,1,0,0,1,0,18,4,1
1623,1,1,0,1,0,50,15,1
1624,1,1,0,1,0,25,0,1
1625,0,0,0,1,0,45,0,1
1626,0,1,0,1,0,18,4,1
1627,1,1,1,1,0,18,17,1
1628,1,1,0,1,0,18,20,1
1629,1,1,0,1,0,18,4,1
1630,1,1,1,1,0,45,17,1
1631,1,0,0,1,1,50,0,0
1632,1,0,0,1,0,25,16,1
1633,1,0,0,1,0,45,7,0
1634,1,0,0,1,1,56,0,0
1635,1,1,1,1,1,25,0,1
1636,1,1,0,1,0,25,19,0
1637,1,1,0,1,0,56,0,1
1638,1,1,0,1,0,18,17,0
1639,1,1,1,1,0,25,17,1
1640,1,1,0,1,0,35,17,1
1641,1,1,1,1,0,25,0,1
1642,1,1,1,1,0,50,13,1
1643,1,1,0,1,0,45,2,1
1644,1,1,1,1,0,18,12,1
1645,1,1,0,1,1,18,9,0
1646,1,0,0,1,0,25,20,1
1647,1,1,0,1,1,18,18,1
1648,1,1,1,1,0,50,14,1
1649,1,1,0,1,0,18,19,1
1650,1,1,1,1,1,25,19,1
1651,1,1,0,1,0,25,12,1
1652,1,0,0,1,0,25,16,1
1653,1,1,0,1,1,18,0,1
1654,1,0,0,1,0,45,0,0
1655,1,1,0,1,1,18,4,1
1656,1,1,0,1,0,25,17,1
1657,0,0,0,1,1,45,0,0
1658,1,1,1,1,0,35,6,0
1659,1,0,0,1,1,18,9,0
1660,0,0,0,1,0,25,2,0
1661,1,1,0,1,0,35,7,1
1662,1,1,0,1,0,25,12,1
1663,0,0,0,1,0,18,4,1
1664,1,0,0,1,1,18,4,0
1665,1,1,0,1,0,45,17,1
1666,1,1,1,1,0,25,14,1
1667,1,1,0,1,0,50,16,1
1668,1,0,0,1,0,35,2,1
1669,0,0,0,1,0,25,17,0
1670,0,0,0,1,0,56,13,0
1671,1,1,0,1,0,35,0,1
1672,1,1,0,1,0,25,17,1
1673,1,0,0,1,1,1,10,1
1674,0,0,0,1,1,35,2,1
1675,1,1,0,1,1,25,6,0
1676,1,1,1,1,1,18,4,1
1677,1,1,0,1,1,18,14,1
1678,1,1,1,1,1,18,17,0
1679,1,1,1,1,1,25,12,1
1680,1,1,0,1,0,25,20,1
1681,1,1,0,1,0,18,4,1
1682,1,1,1,1,0,25,2,1
1683,1,0,0,1,0,25,7,0
1684,1,1,0,1,1,18,3,1
1685,1,0,0,1,0,35,12,1
1686,1,1,0,1,0,35,12,1
1687,1,0,0,1,0,25,3,1
1688,1,1,0,1,1,18,4,0
1689,1,1,0,0,0,35,5,1
1690,1,1,1,1,0,35,16,1
1691,1,0,1,1,0,25,17,0
1692,1,0,0,1,0,35,20,1
1693,1,1,1,1,0,25,12,1
1694,1,1,1,1,0,25,12,1
1695,1,1,0,1,0,25,1,1
1696,1,1,1,1,0,35,7,1
1697,1,1,0,1,1,18,4,0
1698,1,1,0,1,0,35,2,1
1699,1,1,1,1,0,25,19,0
1700,1,1,0,1,0,25,20,1
1701,1,0,0,1,0,25,4,0
1702,1,1,0,1,1,18,10,1
1703,1,1,0,1,0,18,15,1
1704,1,1,1,1,1,25,4,1
1705,1,1,0,1,1,18,4,0
1706,0,1,1,1,0,25,20,1
1707,0,1,0,1,0,50,1,1
1708,1,1,1,1,0,25,0,1
1709,1,1,0,1,1,25,0,1
1710,1,1,1,1,1,18,0,1
1711,0,0,0,1,0,18,4,0
1712,1,1,1,1,0,25,0,1
1713,1,1,1,1,1,25,0,1
1714,1,1,0,1,1,25,17,1
1715,1,1,1,1,0,25,16,1
1716,0,1,0,1,1,25,0,1
1717,1,1,0,1,0,50,6,0
1718,1,1,1,1,0,18,4,1
1719,1,1,1,1,1,18,16,1
1720,1,1,0,1,0,18,4,1
1721,1,0,1,0,1,18,19,1
1722,1,1,0,0,0,35,0,1
1723,1,1,0,0,0,35,17,1
1724,1,0,0,1,0,18,4,1
1725,1,1,0,1,0,18,19,1
1726,1,1,0,1,0,25,2,1
1727,1,1,1,1,0,35,16,1
1728,1,1,0,0,1,18,4,1
1729,0,0,0,1,0,25,7,1
1730,1,1,0,1,0,18,4,0
1731,0,1,0,1,0,18,0,0
1732,1,1,0,1,0,18,4,1
1733,1,1,1,1,0,18,14,1
1734,1,0,0,1,0,45,17,1
1735,1,1,1,1,0,18,20,1
1736,1,1,0,1,0,56,8,1
1737,1,1,1,1,0,35,20,1
1738,1,1,0,1,1,35,16,1
1739,1,1,0,1,0,56,16,1
1740,1,1,1,1,0,56,1,1
1741,1,1,0,1,0,35,7,1
1742,1,1,1,1,1,25,15,1
1743,1,1,1,1,0,35,17,1
1744,1,0,0,1,0,35,12,1
1745,1,1,0,1,0,45,0,1
1746,1,1,0,1,1,25,4,1
1747,0,1,1,1,0,25,0,1
1748,1,1,1,1,0,50,1,1
1749,0,0,0,1,0,25,2,1
1750,0,1,0,1,0,50,5,1
1751,1,1,0,1,0,35,20,1
1752,1,1,1,1,0,25,3,1
1753,1,1,1,1,0,35,6,1
1754,1,1,1,1,0,18,19,1
1755,1,1,0,1,0,18,4,0
1756,1,1,0,1,1,25,1,0
1757,1,1,1,1,1,25,4,1
1758,0,0,0,1,0,25,0,0
1759,1,1,0,1,1,25,16,1
1760,1,0,0,1,0,25,3,0
1761,1,0,0,0,1,35,0,1
1762,1,1,0,1,0,25,14,1
1763,1,1,0,1,0,35,7,1
1764,1,1,0,1,0,18,0,1
1765,1,1,0,1,0,18,4,1
1766,1,0,0,1,0,45,0,0
1767,1,1,1,1,0,25,20,1
1768,1,0,0,1,0,45,16,1
1769,0,1,0,1,0,25,17,1
1770,1,0,1,1,0,35,16,1
1771,1,1,0,1,0,25,17,1
1772,1,1,0,1,0,56,2,1
1773,0,0,1,1,0,18,4,1
1774,1,1,0,1,0,25,17,1
1775,1,1,1,1,0,25,4,1
1776,1,1,0,1,0,25,0,1
1777,1,1,1,1,0,25,20,1
1778,1,1,0,1,0,18,4,1
1779,1,1,0,1,1,18,1,1
1780,1,1,0,1,0,35,1,1
1781,1,1,0,1,0,35,0,0
1782,1,1,0,1,0,45,0,1
1783,1,0,1,1,0,18,4,1
1784,1,1,0,1,0,18,20,1
1785,1,1,0,1,0,18,4,1
1786,1,1,0,1,0,45,1,1
1787,1,1,1,1,0,18,8,1
1788,0,1,1,1,0,45,2,1
1789,1,1,0,1,0,1,10,1
1790,1,1,0,1,0,25,0,1
1791,1,0,1,1,0,18,4,1
1792,1,1,0,1,0,25,2,0
1793,1,1,1,1,0,25,4,1
1794,1,1,1,1,0,25,11,1
1795,1,1,0,1,0,18,17,1
1796,0,0,0,1,0,50,11,1
1797,1,1,1,1,0,35,7,1
1798,1,1,1,1,0,45,11,1
1799,0,1,0,1,0,35,11,1
1800,1,1,1,1,0,18,4,1
1801,1,0,0,1,1,25,6,0
1802,1,1,1,1,0,18,4,1
1803,1,1,0,1,0,25,2,1
1804,1,1,1,1,0,25,7,1
1805,1,1,1,1,1,18,4,1
1806,1,1,0,1,1,18,4,1
1807,1,1,1,1,0,18,17,1
1808,1,1,0,1,1,18,4,0
1809,0,1,1,1,0,25,14,0
1810,0,1,1,1,0,50,13,1
1811,1,1,0,1,0,56,2,1
1812,1,1,0,1,0,25,12,0
1813,1,0,0,1,0,35,6,0
1814,1,1,0,1,0,50,7,1
1815,1,1,0,1,1,1,1,1
1816,1,1,0,1,0,35,9,0
1817,1,1,0,1,0,35,1,1
1818,1,1,0,1,1,1,8,1
1819,1,1,0,1,0,35,12,0
1820,1,1,1,1,0,25,20,1
1821,1,1,0,1,0,25,20,1
1822,1,1,0,1,0,25,0,0
1823,0,0,0,1,1,35,1,0
1824,0,0,0,1,0,18,4,0
1825,0,0,0,1,0,25,7,1
1826,1,1,1,1,0,45,11,1
1827,1,1,1,1,0,25,1,0
1828,1,1,1,1,0,18,4,1
1829,0,1,1,1,0,25,16,1
1830,1,1,0,0,0,18,4,1
1831,1,1,1,1,1,18,4,1
1832,0,0,0,1,0,18,4,0
1833,1,1,1,1,0,18,17,1
1834,1,1,0,1,1,35,5,1
1835,1,1,1,1,0,25,19,1
1836,0,1,0,1,0,25,0,1
1837,1,1,0,1,0,25,2,1
1838,1,1,1,1,0,35,7,1
1839,1,1,1,1,0,18,4,1
1840,1,1,1,1,1,25,12,1
1841,1,1,1,1,0,18,0,1
1842,1,1,1,1,0,18,4,1
1843,1,0,0,1,0,25,12,1
1844,0,1,1,1,0,18,4,0
1845,0,0,0,1,0,25,2,1
1846,1,1,1,1,1,45,12,1
1847,0,1,0,1,0,18,4,1
1848,0,1,0,1,0,35,5,1
1849,1,1,0,1,0,35,7,1
1850,1,0,0,1,1,18,5,1
1851,1,1,1,1,0,25,19,1
1852,1,1,0,1,0,25,12,1
1853,1,0,0,1,1,50,0,1
1854,1,1,0,1,0,25,0,1
1855,1,1,0,1,0,18,4,1
1856,1,1,0,1,0,56,7,1
1857,1,1,0,1,1,1,10,1
1858,1,1,0,1,1,18,4,0
1859,1,1,0,1,0,25,4,0
1860,1,1,0,1,0,56,16,1
1861,1,1,0,1,0,50,16,1
1862,1,0,0,1,1,50,14,1
1863,1,1,1,1,0,18,4,1
1864,0,1,1,1,0,35,7,1
1865,0,0,0,1,0,18,1,0
1866,1,1,0,1,0,25,7,1
1867,1,1,1,1,0,50,7,1
1868,1,1,1,1,0,50,11,1
1869,0,0,0,1,0,45,14,1
1870,1,1,0,1,0,56,13,1
1871,1,1,0,1,1,45,1,0
1872,1,1,1,1,0,50,20,1
1873,1,1,1,1,0,35,7,1
1874,1,1,1,1,0,45,7,1
1875,1,1,0,1,0,35,12,1
1876,1,0,0,1,0,25,12,1
1877,0,1,0,1,0,45,20,0
1878,1,1,0,1,0,1,10,1
1879,1,1,1,1,0,25,4,1
1880,1,1,0,1,0,35,0,1
1881,1,0,0,1,1,35,2,1
1882,1,1,1,1,0,35,16,1
1883,0,0,0,1,0,50,0,0
1884,1,1,1,1,0,45,20,1
1885,1,1,1,1,1,50,17,1
1886,1,1,0,1,0,25,12,1
1887,1,1,1,1,0,56,15,1
1888,1,0,0,1,1,35,12,1
1889,1,1,1,1,0,18,14,1
1890,1,1,1,1,0,50,6,1
1891,1,1,0,1,0,45,1,1
1892,1,1,1,1,0,25,20,1
1893,0,0,0,1,0,35,0,0
1894,0,0,0,1,0,35,7,0
1895,1,0,1,1,0,35,14,1
1896,1,1,1,1,0,56,13,1
1897,0,0,0,1,0,50,2,0
1898,0,0,0,1,1,25,12,1
1899,1,1,0,1,0,45,6,0
1900,1,0,0,1,0,56,12,1
1901,1,1,0,1,0,50,7,1
1902,1,1,1,1,0,25,19,1
1903,1,1,1,1,1,35,0,1
1904,1,1,0,1,1,18,1,1
1905,1,1,1,1,0,35,20,0
1906,1,1,1,1,0,25,5,0
1907,1,1,1,1,0,35,17,1
1908,1,1,0,1,0,56,13,1
1909,0,1,1,1,0,18,4,1
1910,1,1,0,1,1,1,10,1
1911,0,1,1,1,0,18,4,0
1912,1,1,1,1,0,25,4,1
1913,1,1,0,1,1,25,17,1
1914,0,0,0,1,1,35,14,0
1915,1,1,0,1,0,50,13,1
1916,1,0,0,1,0,45,7,1
1917,1,1,0,1,1,18,10,1
1918,0,0,0,1,0,45,6,0
1919,0,1,0,0,0,1,0,1
1920,1,1,0,1,0,35,7,0
1921,1,0,0,1,0,56,12,1
1922,1,1,0,1,0,25,7,0
1923,1,1,0,0,0,35,7,1
1924,0,0,0,1,0,56,6,0
1925,1,1,1,1,0,50,7,1
1926,1,0,0,1,0,1,0,0
1927,0,1,1,1,0,35,7,1
1928,1,1,1,1,0,1,10,1
1929,0,0,0,1,1,1,10,0
1930,1,1,0,1,0,25,15,1
1931,1,1,0,1,0,25,2,1
1932,1,1,1,1,0,25,7,1
1933,0,1,0,1,0,18,19,1
1934,0,0,0,1,0,25,17,1
1935,1,1,1,1,0,1,10,1
1936,0,0,0,1,0,35,0,1
1937,1,0,0,1,0,25,11,1
1938,1,1,0,1,1,25,2,0
1939,1,1,1,1,0,35,2,0
1940,1,1,0,1,0,25,12,1
1941,1,1,0,1,1,35,17,1
1942,0,1,1,1,0,35,5,1
1943,1,1,1,1,0,18,4,1
1944,1,1,1,1,0,18,4,0
1945,1,1,1,1,0,25,20,1
1946,1,0,1,1,0,25,14,1
1947,1,1,0,1,0,25,7,1
1948,1,1,1,1,0,1,10,1
1949,1,1,0,1,0,18,17,1
1950,1,1,0,1,1,25,12,1
1951,0,0,0,1,0,18,4,0
1952,0,1,0,1,0,35,1,1
1953,1,0,0,1,0,25,2,0
1954,0,1,0,1,0,25,16,1
1955,0,0,0,1,1,1,19,1
1956,1,0,0,1,1,35,0,1
1957,1,1,1,1,0,18,4,0
1958,1,1,0,1,0,25,1,0
1959,1,0,0,1,0,50,13,0
1960,1,0,0,1,0,45,7,1
1961,1,1,0,1,0,50,3,0
1962,0,1,0,1,0,18,1,0
1963,0,0,0,1,0,50,9,0
1964,1,1,0,1,1,25,6,0
1965,1,0,0,1,0,56,17,1
1966,1,1,1,1,0,25,20,1
1967,0,0,0,1,0,50,7,1
1968,1,1,1,1,0,25,11,1
1969,1,1,0,1,1,25,3,0
1970,1,1,1,1,0,50,13,1
1971,0,0,0,1,0,25,14,0
1972,1,1,0,1,0,45,17,1
1973,1,1,1,1,0,25,1,1
1974,1,1,0,1,0,35,17,1
1975,1,0,0,1,1,18,4,1
1976,1,1,0,1,1,35,5,1
1977,1,1,1,1,1,56,6,1
1978,1,1,0,1,0,1,10,1
1979,1,1,0,1,0,56,17,1
1980,1,0,0,1,0,35,7,1
1981,1,1,1,1,0,56,1,1
1982,1,1,1,1,0,1,10,1
1983,1,1,0,1,0,25,14,1
1984,1,1,1,1,0,18,10,1
1985,1,1,0,1,0,45,12,1
1986,1,1,1,1,0,50,13,1
1987,1,1,1,1,1,25,17,1
1988,0,0,0,1,0,25,1,0
1989,1,1,1,1,0,50,6,1
1990,1,0,0,1,0,25,7,1
1991,0,1,1,1,0,25,20,1
1992,1,0,0,1,0,18,4,1
1993,1,0,0,1,1,35,17,1
1994,1,1,1,1,0,35,2,1
1995,1,1,0,1,1,25,1,1
1996,1,1,0,1,0,35,0,1
1997,1,1,0,1,1,25,0,1
1998,1,0,0,1,1,50,9,0
1999,1,1,0,1,0,35,3,0
2000,1,1,0,1,1,18,4,1
2001,1,1,1,1,0,50,1,1
2002,0,1,1,1,0,56,13,0
2003,1,0,0,0,1,1,10,1
2004,1,0,0,1,0,45,19,1
2005,1,1,0,1,0,18,4,1
2006,1,1,1,1,1,35,0,1
2007,1,0,1,1,0,50,16,1
2008,1,1,1,1,0,25,3,1
2009,0,1,0,1,0,35,7,0
2010,1,1,1,1,0,18,4,1
2011,1,1,0,1,0,35,3,0
2012,1,1,0,1,1,25,4,1
2013,1,1,0,1,0,45,0,1
2014,1,1,1,1,1,18,4,1
2015,1,1,0,1,0,18,4,1
2016,1,1,0,1,1,56,2,0
2017,1,1,1,1,0,25,17,1
2018,1,1,0,1,0,35,16,1
2019,1,1,0,1,0,50,1,1
2020,1,1,1,1,0,25,7,1
2021,1,1,0,0,0,25,0,1
2022,1,1,1,1,0,25,7,1
2023,1,1,1,1,1,18,4,1
2024,1,1,1,1,1,1,19,1
2025,1,1,1,1,0,56,13,1
2026,1,1,1,1,0,50,16,1
2027,1,1,0,1,0,25,9,0
2028,1,1,0,1,0,45,6,1
2029,1,1,0,1,1,25,12,0
2030,1,1,0,1,1,25,4,1
2031,1,1,0,1,0,35,20,1
2032,1,1,0,1,0,50,14,1
2033,0,0,0,1,0,45,20,0
2034,0,0,0,1,0,45,2,0
2035,1,1,0,1,1,18,0,0
2036,1,0,0,1,0,25,14,0
2037,1,1,0,1,0,56,14,1
2038,1,1,1,1,0,45,1,0
2039,1,1,0,1,0,50,16,1
2040,0,1,0,1,0,25,7,0
2041,1,1,0,1,0,25,20,0
2042,1,1,0,1,0,1,10,1
2043,1,1,1,1,0,25,14,1
2044,1,0,0,1,0,45,0,0
2045,1,0,0,0,1,1,0,0
2046,0,1,0,1,0,35,1,1
2047,1,1,1,1,0,1,10,1
2048,1,1,1,1,0,50,6,1
2049,1,0,1,1,0,50,0,0
2050,1,1,0,1,0,35,3,0
2051,1,1,1,1,0,35,7,1
2052,0,1,0,1,0,1,10,1
2053,1,1,0,1,0,45,11,1
2054,1,1,0,1,0,25,12,1
2055,1,1,0,1,0,50,11,1
2056,1,1,1,1,0,25,4,1
2057,0,1,0,1,0,35,1,1
2058,1,1,0,1,0,56,1,0
2059,1,1,0,1,0,35,0,1
2060,1,1,1,1,0,1,1,1
2061,0,1,0,1,0,56,1,1
2062,1,1,1,1,0,18,4,1
2063,1,1,0,1,0,25,4,1
2064,1,1,1,1,0,35,1,1
2065,1,1,0,1,0,25,6,1
2066,1,0,0,1,0,25,6,0
2067,1,1,1,1,1,50,16,1
2068,1,1,0,1,1,35,12,0
2069,1,1,1,1,0,56,15,1
2070,1,1,0,1,0,35,6,0
2071,1,1,1,1,1,45,7,1
2072,1,1,0,1,0,50,12,0
2073,0,0,0,1,0,18,4,0
2074,1,1,1,1,1,18,4,1
2075,0,0,0,1,0,25,4,0
2076,0,1,0,1,0,18,4,1
2077,1,1,1,1,0,18,0,1
2078,0,1,0,1,0,18,4,1
2079,1,1,0,1,0,1,10,1
2080,1,0,1,1,0,25,11,1
2081,1,1,1,1,0,18,17,1
2082,1,1,0,1,0,1,19,1
2083,1,1,0,1,1,18,4,1
2084,1,1,0,1,0,18,4,1
2085,1,1,0,1,1,18,0,1
2086,1,1,0,1,1,35,14,1
2087,1,1,0,1,0,25,0,1
2088,1,1,0,1,0,50,7,1
2089,1,1,1,1,0,35,17,1
2090,1,1,0,1,0,35,17,1
2091,1,0,0,1,1,35,20,0
2092,1,1,0,1,0,56,1,1
2093,1,1,1,1,0,18,0,1
2094,1,1,1,1,0,35,2,1
2095,1,1,0,1,0,56,13,1
2096,1,1,0,1,0,25,17,0
2097,1,1,1,1,1,18,5,1
2098,1,1,0,1,0,35,20,1
2099,1,1,0,1,0,18,0,0
2100,1,1,0,1,1,25,0,0
2101,1,1,0,0,0,25,16,1
2102,1,1,0,1,0,25,11,1
2103,1,1,0,1,1,35,12,1
2104,0,1,0,1,0,45,15,1
2105,1,1,0,1,0,25,1,1
2106,0,0,0,1,0,18,20,0
2107,1,1,1,1,0,25,1,1
2108,1,1,1,1,1,1,10,1
2109,1,1,1,1,0,25,16,1
2110,1,1,0,1,0,50,11,1
2111,1,0,0,1,0,56,13,1
2112,1,1,0,1,0,45,12,0
2113,1,1,0,1,0,25,6,1
2114,1,1,1,1,0,18,18,1
2115,1,0,0,1,1,35,17,1
2116,1,1,0,1,1,18,4,1
2117,1,1,0,1,0,56,13,1
2118,0,1,0,1,0,25,14,1
2119,1,1,1,1,0,35,4,1
2120,1,1,0,1,0,1,0,1
2121,1,1,1,1,0,56,13,1
2122,1,1,0,1,0,35,12,1
2123,0,0,0,1,0,35,0,0
2124,1,1,0,1,0,25,0,1
2125,1,1,0,1,1,35,3,1
2126,1,1,0,0,0,56,14,1
2127,0,0,0,1,0,18,4,1
2128,1,1,1,1,0,45,1,0
2129,1,1,0,1,0,25,5,1
2130,1,1,0,1,0,45,0,1
2131,1,1,0,1,0,25,0,1
2132,1,1,0,1,0,56,14,1
2133,1,1,0,1,0,1,10,0
2134,1,0,0,1,0,18,10,1
2135,0,0,1,1,0,50,1,1
2136,1,1,0,1,1,35,18,1
2137,1,1,0,1,0,1,10,0
2138,1,1,0,0,0,18,4,0
2139,1,1,0,1,0,50,3,0
2140,1,1,1,1,0,45,14,1
2141,1,1,0,1,0,50,16,0
2142,1,1,1,1,0,45,14,0
2143,1,1,0,1,0,18,4,1
2144,1,1,0,1,0,18,0,1
2145,1,1,0,1,1,18,10,1
2146,1,1,1,1,0,18,2,1
2147,1,1,1,1,1,18,0,0
2148,1,1,0,1,1,18,0,0
2149,1,1,1,1,0,25,0,1
2150,1,1,0,1,0,18,4,0
2151,1,1,1,1,0,56,13,1
2152,1,1,0,1,0,18,4,1
2153,1,1,1,1,1,18,16,1
2154,1,1,0,1,1,25,12,1
2155,0,1,0,0,0,1,10,0
2156,1,1,0,1,1,18,19,1
2157,1,1,1,1,1,18,3,0
2158,1,1,1,1,0,25,12,1
2159,1,1,1,1,0,50,14,0
2160,0,0,0,1,1,18,19,0
2161,1,0,0,1,0,35,2,0
2162,1,1,0,1,1,1,10,0
2163,1,1,0,1,0,18,0,1
2164,1,1,0,1,0,35,0,1
2165,1,1,1,1,0,25,7,1
2166,1,1,0,1,0,1,10,1
2167,1,1,0,0,0,25,6,0
2168,1,1,1,1,0,1,10,1
2169,1,1,0,1,0,1,0,1
2170,1,0,0,1,0,50,16,0
2171,1,1,1,1,0,35,0,1
2172,1,1,1,1,0,18,20,1
2173,1,0,0,1,0,50,13,1
2174,0,0,0,1,0,50,12,1
2175,1,1,0,1,0,25,4,1
2176,1,1,1,1,0,1,19,1
2177,1,1,0,1,1,35,20,0
2178,0,0,0,1,0,45,14,1
2179,0,1,0,1,0,25,0,0
2180,1,1,0,1,1,25,12,1
2181,1,1,1,1,1,25,0,1
2182,0,1,0,1,0,25,4,0
2183,1,1,0,1,0,56,1,0
2184,1,1,0,1,1,18,4,1
2185,1,1,1,1,0,45,17,1
2186,1,1,0,1,0,18,5,1
2187,1,1,1,1,0,45,16,1
2188,1,1,1,1,0,18,19,0
2189,1,1,1,1,1,1,10,1
2190,1,1,0,1,0,25,15,0
2191,1,1,0,1,0,18,4,1
2192,1,1,0,1,0,25,0,0
2193,1,1,0,1,0,1,10,1
2194,1,1,0,1,0,25,17,1
2195,1,1,0,1,0,1,10,1
2196,1,1,0,1,0,25,12,1
2197,1,0,0,1,1,25,1,0
2198,1,0,0,1,1,35,9,0
2199,0,1,0,1,0,1,10,1
2200,1,1,0,0,0,35,1,1
2201,1,0,0,0,0,56,20,1
2202,0,0,0,1,0,1,10,0
2203,1,0,0,1,0,45,12,1
2204,1,1,0,0,0,56,3,1
2205,1,1,1,1,0,25,7,0
2206,1,0,0,1,0,45,7,1
2207,1,1,0,1,0,18,4,1
2208,1,1,1,1,0,25,0,1
2209,0,0,0,1,0,35,7,1
2210,1,0,0,1,0,45,17,1
2211,1,1,0,1,0,45,6,1
2212,1,1,0,1,0,18,4,1
2213,1,1,1,1,0,25,0,0
2214,0,0,0,1,0,25,1,0
2215,1,1,1,1,0,25,0,0
2216,1,1,1,1,0,25,20,0
2217,1,1,1,1,0,1,10,1
2218,1,1,1,1,0,35,17,1
2219,1,0,0,1,0,25,6,1
2220,1,1,1,1,0,50,3,0
2221,1,1,0,1,0,56,17,1
2222,0,0,0,1,0,45,1,0
2223,1,1,0,1,1,25,2,1
2224,1,1,0,1,1,25,12,1
2225,1,1,0,1,0,25,5,1
2226,1,1,1,1,0,25,7,0
2227,1,1,1,1,0,50,14,1
2228,1,1,0,1,0,25,12,1
2229,0,0,0,1,1,45,0,1
2230,0,0,0,1,0,45,1,0
2231,1,1,0,1,0,50,11,1
2232,1,1,1,1,0,25,14,1
2233,0,0,0,1,0,35,3,0
2234,0,1,1,1,0,56,1,1
2235,1,0,0,1,1,1,10,1
2236,1,1,0,1,1,1,10,1
2237,0,0,0,1,0,35,6,0
2238,0,0,0,1,0,25,4,0
2239,1,1,0,1,0,18,10,1
2240,1,1,0,1,0,45,12,1
2241,1,1,0,1,0,45,5,1
2242,1,1,0,1,1,18,4,1
2243,1,1,1,1,0,45,2,1
2244,1,1,1,1,0,1,10,1
2245,1,1,0,1,0,1,10,1
2246,1,1,1,1,0,25,0,1
2247,1,0,0,1,0,45,2,1
2248,1,1,1,1,1,35,12,0
2249,1,1,0,1,1,25,5,1
2250,1,1,0,1,0,18,19,1
2251,1,1,1,1,0,35,14,1
2252,1,1,0,1,0,18,1,0
2253,1,0,0,0,1,50,0,0
2254,1,1,0,1,0,35,5,1
2255,1,1,0,1,1,35,6,0
